Author,Period,Work,Tokenized Text,Text,Lemmatized Text
Tertullian,Patristic,Apologet,"['iussus', 'a', 'quolibet', 'christiano', 'loqui', 'spiritus', 'ille', 'tam', 'se', 'daemonem', 'confitebitur', 'de', 'vero', 'quam', 'alibi', 'dominum', 'de', 'falso', '.']",iussus a quolibet christiano loqui spiritus ille tam se daemonem confitebitur de vero quam alibi dominum de falso .,"['iussus', 'ab', 'quilibet', 'christianus', 'loquor', 'spiritus', 'ille', 'tam', 'se', 'daemon', 'confiteor', 'de', 'vero', 'quam', 'alibi', 'dominus', 'de', 'falsus', '.']"
Tertullian,Patristic,Apologet,"['aeque', 'producatur', 'aliquis', 'ex', 'his', 'qui', 'de', 'deo', 'pati', 'existimantur', 'qui', 'aris', 'inhalantes', 'numen', 'de', 'nidore', 'concipiuntqui', 'ructando', 'curantur', 'qui', 'anhelando', 'praefantur', '.']",aeque producatur aliquis ex his qui de deo pati existimantur qui aris inhalantes numen de nidore concipiuntqui ructando curantur qui anhelando praefantur .,"['aeque', 'produco', 'aliquis', 'ex', 'hic', 'qui', 'de', 'deus', 'patior', 'existimo', 'qui', 'aris', 'inhalo', 'numen', 'de', 'nidus', 'concipiunquo', 'ructo', 'curo', 'qui', 'anhelo', 'praefero', '.']"
Tertullian,Patristic,Apologet,"['ista', 'ipsa', 'virgo', 'caelestis', 'pluviarum', 'pollicitatrix', 'ipse', 'iste', 'aesculapius', 'medicinarum', 'demonstrator', 'alia', 'die', 'morituris', 'socordio', 'et', 'tenatio', 'et', 'asclepiodoto', 'sumministrator', 'nisi', 'se', 'daemones', 'confessi', 'fuerint', 'christiano', 'mentiri', 'non', 'audentes', 'ibidem', 'illius', 'christiani', 'procacissimi', 'sanguinem', 'fundite', '!']",ista ipsa virgo caelestis pluviarum pollicitatrix ipse iste aesculapius medicinarum demonstrator alia die morituris socordio et tenatio et asclepiodoto sumministrator nisi se daemones confessi fuerint christiano mentiri non audentes ibidem illius christiani procacissimi sanguinem fundite !,"['iste', 'ipse', 'virgo', 'caelestis', 'pluviarum', 'pollicitatrix', 'ipse', 'iste', 'aesculapius', 'medicinus', 'demonstrator', 'alius', 'dies', 'morior', 'socordio', 'et', 'tenatio', 'et', 'asclepiodo', 'sumministrator', 'nisi', 'se', 'daemon', 'confiteor', 'sum', 'christianus', 'mentior', 'non', 'audeo', 'ibidem', 'ille', 'christianus', 'procax', 'sanguis', 'fundo', '!']"
Tertullian,Patristic,Apologet,"['quid', 'isto', 'opere', 'manifestius', '?']",quid isto opere manifestius ?,"['quis', 'iste', 'opus', 'manifestus', '?']"
Tertullian,Patristic,Apologet,"['quid', 'hac', 'probatione', 'fidelius', '?']",quid hac probatione fidelius ?,"['quis', 'hic', 'probatio', 'fidelius', '?']"
Tertullian,Patristic,Apologet,"['simplicitas', 'veritatis', 'in', 'medio', 'est', '.']",simplicitas veritatis in medio est .,"['simplicitas', 'veritatis', 'in', 'medius', 'sum', '.']"
Tertullian,Patristic,Apologet,"['virtus', 'illi', 'sua', 'adsistit', 'nihil', 'suspicari', 'licebit', '.']",virtus illi sua adsistit nihil suspicari licebit .,"['virtus', 'ille', 'suus', 'adsisto', 'nihil', 'suspicor', 'licet', '.']"
Tertullian,Patristic,Apologet,"['magia', 'aut', 'aliqua', 'eiusmodi', 'fallacia', 'fieri', 'dicitis', '?']",magia aut aliqua eiusmodi fallacia fieri dicitis ?,"['magia', 'aut', 'aliquis', 'eiusmodi', 'fallacia', 'facio', 'dico', '?']"
Tertullian,Patristic,Apologet,"['non', 'dicetis', 'si', 'oculi', 'vestri', 'et', 'aures', 'permiserint', 'vobis', '.']",non dicetis si oculi vestri et aures permiserint vobis .,"['non', 'dico', 'si', 'oculus', 'vestri', 'et', 'auris', 'permitto', 'vobis', '.']"
Tertullian,Patristic,Apologet,"['quid', 'autem', 'inici', 'potest', 'adversus', 'id', 'quod', 'ostenditur', 'nuda', 'sinceritate', '?']",quid autem inici potest adversus id quod ostenditur nuda sinceritate ?,"['quis', 'autem', 'inico', 'possum', 'adversus', 'is', 'qui', 'ostendo', 'nudus', 'sinceritas', '?']"
Tertullian,Patristic,Apologet,"['si', 'altera', 'parte', 'vere', 'dei', 'sunt', 'cur', 'sese', 'daemonia', 'mentiuntur', '?']",si altera parte vere dei sunt cur sese daemonia mentiuntur ?,"['si', 'alter', 'pars', 'vere', 'deus', 'sum', 'cur', 'se', 'daemonium', 'mentior', '?']"
Tertullian,Patristic,Apologet,"['an', 'ut', 'nobis', 'obsequantur', '?']",an ut nobis obsequantur ?,"['an', 'ut', 'nos', 'obsequor', '?']"
Tertullian,Patristic,Apologet,"['iam', 'ergo', 'subiecta', 'est', 'christianis', 'divinitas', 'vestra', 'nec', 'divinitas', 'deputanda', 'est', 'quae', 'subdita', 'est', 'homini', 'et', 'si', 'quid', 'ad', 'dedecus', 'facit', 'aemulis', 'suis', '.']",iam ergo subiecta est christianis divinitas vestra nec divinitas deputanda est quae subdita est homini et si quid ad dedecus facit aemulis suis .,"['iam', 'ergo', 'subicio', 'sum', 'christianus', 'divinitas', 'vestra', 'nec', 'divinitas', 'deputo', 'sum', 'qui', 'subdo', 'sum', 'homo', 'et', 'si', 'quis', 'ad', 'dedecus', 'facio', 'aemula', 'suus', '.']"
Tertullian,Patristic,Apologet,"['si', 'altera', 'parte', 'daemones', 'sunt', 'vel', 'angeli', 'cur', 'se', 'alibi', 'pro', 'deis', 'agere', 'respondent', '?']",si altera parte daemones sunt vel angeli cur se alibi pro deis agere respondent ?,"['si', 'alter', 'pars', 'daemon', 'sum', 'vel', 'angelus', 'cur', 'se', 'alibi', 'pro', 'deus', 'ago', 'respondeo', '?']"
Tertullian,Patristic,Apologet,"['nam', 'sicut', 'illi', 'qui', 'dei', 'habentur', 'daemones', 'se', 'dicere', 'noluissent', 'si', 'vere', 'dei', 'essent', 'scilicet', 'ne', 'se', 'de', 'maiestate', 'deponerent', 'ita', 'et', 'isti', 'quos', 'directo', 'daemonas', 'nostis', 'non', 'auderent', 'alibi', 'pro', 'deis', 'agere', 'si', 'aliqui', 'omnino', 'dei', 'essent', 'quorum', 'nominibus', 'utuntur', 'vererentur', 'enim', 'abuti', 'maiestate', 'superiore', 'sine', 'dubio', 'et', 'timendorum', '.']",nam sicut illi qui dei habentur daemones se dicere noluissent si vere dei essent scilicet ne se de maiestate deponerent ita et isti quos directo daemonas nostis non auderent alibi pro deis agere si aliqui omnino dei essent quorum nominibus utuntur vererentur enim abuti maiestate superiore sine dubio et timendorum .,"['nam', 'sicut', 'ille', 'qui', 'deus', 'habeo', 'daemon', 'se', 'dico', 'nolo', 'si', 'vere', 'deus', 'sum', 'scilicet', 'ne', 'se', 'de', 'maiestas', 'depono', 'ita', 'et', 'iste', 'qui', 'dirigo', 'daemona', 'nosco', 'non', 'audeo', 'alibi', 'pro', 'deus', 'ago', 'si', 'aliquis', 'omnino', 'deus', 'sum', 'qui', 'nomen', 'utor', 'vererentur', 'enim', 'abo', 'maiestas', 'superior', 'sine', 'dubius', 'et', 'timeo', '.']"
Tertullian,Patristic,Apologet,"['adeo', 'nulla', 'est', 'divinitas', 'ista', 'quam', 'tenetis', 'quia', 'si', 'esset', 'neque', 'a', 'daemoniis', 'adfectaretur', 'in', 'confessione', 'neque', 'a', 'deis', 'negaretur', '.']",adeo nulla est divinitas ista quam tenetis quia si esset neque a daemoniis adfectaretur in confessione neque a deis negaretur .,"['adeo', 'nullus', 'sum', 'divinitas', 'iste', 'qui', 'teneo', 'quia', 'si', 'sum', 'neque', 'ab', 'daemonium', 'adfecto', 'in', 'confessio', 'neque', 'ab', 'deus', 'nego', '.']"
Tertullian,Patristic,Apologet,"['cum', 'ergo', 'utraque', 'pars', 'concurrit', 'in', 'confessionem', 'deos', 'esse', 'negans', 'agnoscite', 'unum', 'genus', 'esse', 'id', 'est', 'daemonas', 'verum', 'utrobique', '.']",cum ergo utraque pars concurrit in confessionem deos esse negans agnoscite unum genus esse id est daemonas verum utrobique .,"['cum', 'ergo', 'uterque', 'pars', 'concurro', 'in', 'confessio', 'deus', 'sum', 'nego', 'agnosco', 'unus', 'genus', 'sum', 'is', 'sum', 'daemona', 'verum', 'utrubique', '.']"
Tertullian,Patristic,Apologet,"['iam', 'deos', 'quaerite', '.']",iam deos quaerite .,"['iam', 'deus', 'quaero', '.']"
Tertullian,Patristic,Apologet,"['quos', 'enim', 'praesumpseratis', 'daemonas', 'esse', 'cognoscitis', '.']",quos enim praesumpseratis daemonas esse cognoscitis .,"['qui', 'enim', 'praesumpsero', 'daemona', 'sum', 'cognosco', '.']"
Tertullian,Patristic,Apologet,"['eadem', 'vero', 'opera', 'nostra', 'ab', 'eisdem', 'deis', 'vestris', 'non', 'tantum', 'hoc', 'detegentibus', 'quod', 'neque', 'ipsi', 'dei', 'sint', 'neque', 'ulli', 'alii', 'etiam', 'illud', 'in', 'continenti', 'cognoscitis', 'qui', 'sit', 'vere', 'deus', 'et', 'an', 'ille', 'et', 'an', 'unicus', 'quem', 'christiani', 'profitemur', 'et', 'an', 'ita', 'credendus', 'colendusque', 'ut', 'fides', 'ut', 'disciplina', 'disposita', 'est', 'christianorum', '.']",eadem vero opera nostra ab eisdem deis vestris non tantum hoc detegentibus quod neque ipsi dei sint neque ulli alii etiam illud in continenti cognoscitis qui sit vere deus et an ille et an unicus quem christiani profitemur et an ita credendus colendusque ut fides ut disciplina disposita est christianorum .,"['idem', 'vero', 'opus', 'noster', 'ab', 'idem', 'deus', 'vestris', 'non', 'tantum', 'hic', 'detego', 'quod', 'neque', 'ipse', 'deus', 'sum', 'neque', 'ullus', 'alius', 'etiam', 'ille', 'in', 'contineo', 'cognosco', 'qui', 'sum', 'vere', 'deus', 'et', 'an', 'ille', 'et', 'an', 'unicus', 'qui', 'christianus', 'profiteor', 'et', 'an', 'ita', 'credo', 'colo', 'ut', 'fides', 'ut', 'disciplina', 'dispono', 'sum', 'christianus', '.']"
Tertullian,Patristic,Apologet,"['dicent', 'ibidem', 'et', 'quis', 'ille', 'christus', 'cum', 'sua', 'fabula', 'si', 'homo', 'communis', 'conditionis', 'si', 'magus', 'si', 'post', 'mortem', 'de', 'sepulchro', 'a', 'discipulis', 'subreptus', 'si', 'nunc', 'denique', 'penes', 'inferos', 'si', 'non', 'in', 'caelis', 'potius', 'et', 'inde', 'venturus', 'cum', 'totius', 'mundi', 'motu', 'cum', 'orbis', 'horrore', 'cum', 'planctu', 'omnium', 'sed', 'non', 'christianorum', 'ut', 'dei', 'virtus', 'et', 'dei', 'spiritus', 'et', 'sermo', 'et', 'sapientia', 'et', 'ratio', 'et', 'dei', 'filius.1', 'quodcunque', 'ridetis', 'rideant', 'et', 'illi', 'vobiscum', 'negent', 'christum', 'omnem', 'ab', 'aevo', 'animam', 'restitute', 'corpore', 'iudicaturum', 'dicant', 'hoc', 'pro', 'tribunali', 'si', 'forte', 'minoem', 'et', 'rhadamanthum', 'secundum', 'consensum', 'platonis', 'et', 'poetarum', 'hoc', 'esse', 'sortitos', 'suae', 'saltim', 'ignominiae', 'et', 'damnationis', 'notam', 'refutent', '.']",dicent ibidem et quis ille christus cum sua fabula si homo communis conditionis si magus si post mortem de sepulchro a discipulis subreptus si nunc denique penes inferos si non in caelis potius et inde venturus cum totius mundi motu cum orbis horrore cum planctu omnium sed non christianorum ut dei virtus et dei spiritus et sermo et sapientia et ratio et dei filius.1 quodcunque ridetis rideant et illi vobiscum negent christum omnem ab aevo animam restitute corpore iudicaturum dicant hoc pro tribunali si forte minoem et rhadamanthum secundum consensum platonis et poetarum hoc esse sortitos suae saltim ignominiae et damnationis notam refutent .,"['dico', 'ibidem', 'et', 'quis', 'ille', 'christus', 'cum', 'suus', 'fabula', 'si', 'homo', 'communis', 'conditio', 'si', 'magus', 'si', 'post', 'mors', 'de', 'sepulchrus', 'ab', 'discipulus', 'subgo', 'si', 'nunc', 'denique', 'penes', 'inferi', 'si', 'non', 'in', 'caelum', 'potius', 'et', 'inde', 'venturus', 'cum', 'totus', 'mundus', 'motus', 'cum', 'orbis', 'horror', 'cum', 'planctus', 'omnis', 'sed', 'non', 'christianus', 'ut', 'deus', 'virtus', 'et', 'deus', 'spiritus', 'et', 'sermo', 'et', 'sapientia', 'et', 'ratio', 'et', 'deus', 'filius', '.', '1', 'quicunque', 'rideo', 'rideo', 'et', 'ille', 'ego', 'nego', 'christus', 'omnis', 'ab', 'aevo', 'anima', 'restitute', 'corpus', 'iudico', 'dico', 'hic', 'pro', 'tribunalis', 'si', 'forte', 'minus', 'et', 'rhadamanthum', 'secundum', 'consensus', 'plato', 'et', 'poeta', 'hic', 'sum', 'sortior', 'suus', 'saltis', 'ignominium', 'et', 'damnatio', 'nosco', 'refuto', '.']"
Tertullian,Patristic,Apologet,"['renuntiant2', 'se', 'immundos', 'spiritus', 'esse', 'quod', 'vel', 'ex', 'pabulis', 'eorum', 'sanguine', 'et', 'fumo', 'et', 'putidis', 'rogis', 'pecorum', 'et', 'impuratissimis', 'linguis', 'ipsorum', 'vatum', 'intellegi', 'debuit', 'renuant', 'ob', 'malitiam', 'praedamnatos', 'se', 'in', 'eundem', 'iudicii', 'diem', 'cum', 'omnibus', 'cultoribus', 'et', 'operationibus', 'suis', '.']",renuntiant2 se immundos spiritus esse quod vel ex pabulis eorum sanguine et fumo et putidis rogis pecorum et impuratissimis linguis ipsorum vatum intellegi debuit renuant ob malitiam praedamnatos se in eundem iudicii diem cum omnibus cultoribus et operationibus suis .,"['renuntio', 'se', 'immundus', 'spiritus', 'sum', 'quod', 'vel', 'ex', 'pabulus', 'is', 'sanguis', 'et', 'fumo', 'et', 'putidus', 'rogus', 'pecus', 'et', 'impuro', 'lingua', 'ipse', 'vatum', 'intellego', 'debeo', 'renuo', 'ob', 'malitia', 'praedamno', 'se', 'in', 'idem', 'iudicium', 'dies', 'cum', 'omnis', 'cultor', 'et', 'operatio', 'suus', '.']"
Tertullian,Patristic,Apologet,"['atquin', 'omnis', 'haec', 'nostra', 'in', 'illos', 'dominatio', 'et', 'potestas', 'de', 'nominatione', 'christi', 'valet', 'et', 'de', 'commemoratione', 'eorum', 'quae', 'sibi', 'a', 'deo', 'per', 'arbitrum', 'christum', 'imminentia', 'exspectant', '.']",atquin omnis haec nostra in illos dominatio et potestas de nominatione christi valet et de commemoratione eorum quae sibi a deo per arbitrum christum imminentia exspectant .,"['atquin', 'omnis', 'hic', 'noster', 'in', 'ille', 'dominatio', 'et', 'potestas', 'de', 'nominatio', 'christus', 'valet', 'et', 'de', 'commemoratio', 'is', 'qui', 'se', 'ab', 'deus', 'per', 'arbiter', 'christus', 'immineo', 'exspecto', '.']"
Tertullian,Patristic,Apologet,"['christum', 'timentes', 'in', 'deo', 'et', 'deum', 'in', 'christo', 'subiciuntur', 'servis', 'dei', 'et', 'christi', '.']",christum timentes in deo et deum in christo subiciuntur servis dei et christi .,"['christus', 'timeo', 'in', 'deus', 'et', 'deus', 'in', 'christus', 'subicio', 'servis', 'deus', 'et', 'christus', '.']"
Tertullian,Patristic,Apologet,"['ita', 'de', 'contactu', 'deque', 'afflatu', 'nostro', 'contemplatione', 'et', 'repraesentatione', 'ignis', 'illius', 'correpti', 'etiam', 'de', 'corporibus', 'nostro', 'imperio', 'excedunt', 'inviti', 'et', 'dolentes', 'et', 'vobis', 'praesentibus', 'erubescentes', '.']",ita de contactu deque afflatu nostro contemplatione et repraesentatione ignis illius correpti etiam de corporibus nostro imperio excedunt inviti et dolentes et vobis praesentibus erubescentes .,"['ita', 'de', 'contactus', 'deque', 'afflatus', 'noster', 'contemplatio', 'et', 'repraesentatio', 'ignis', 'ille', 'corribor', 'etiam', 'de', 'corpus', 'noster', 'imperium', 'excedo', 'inviti', 'et', 'doleo', 'et', 'vobis', 'praesum', 'erubesco', '.']"
Tertullian,Patristic,Apologet,"['credite', 'illis', 'cum', 'verum', 'de', 'se', 'loquuntur', 'qui', 'mentientibus', 'creditis', '.']",credite illis cum verum de se loquuntur qui mentientibus creditis .,"['credo', 'ille', 'cum', 'ego', 'de', 'se', 'loquor', 'qui', 'mentior', 'credo', '.']"
Tertullian,Patristic,Apologet,"['nemo', 'ad', 'suum', 'dedecus', 'mentitur', 'quin', 'potius', 'ad', 'honorem', '.']",nemo ad suum dedecus mentitur quin potius ad honorem .,"['nemo', 'ad', 'suus', 'dedecus', 'mentior', 'quin', 'potior', 'ad', 'honor', '.']"
Tertullian,Patristic,Apologet,"['magis', 'fides', 'proxima', 'est', 'adversus', 'semetipsos', 'confitentes', 'quam', 'pro', 'semetipsis', 'negantes', '.']",magis fides proxima est adversus semetipsos confitentes quam pro semetipsis negantes .,"['magis', 'fides', 'proximus', 'sum', 'adversus', 'semetipse', 'confiteor', 'quam', 'pro', 'semetipse', 'nego', '.']"
Tertullian,Patristic,Apologet,"['haec', 'denique', 'testimonia', 'deorum', 'vestrorum', 'christianos', 'facere', 'consuerunt', 'quam', 'plurimum', 'illis', 'credendo', 'in', 'christo', 'domino', 'credimus', '.']",haec denique testimonia deorum vestrorum christianos facere consuerunt quam plurimum illis credendo in christo domino credimus .,"['hic', 'denique', 'testimonium', 'deus', 'vestrorum', 'christianus', 'facio', 'consuero', 'qui', 'multus', 'ille', 'credo', 'in', 'christus', 'dominus', 'credo', '.']"
Tertullian,Patristic,Apologet,"['ipsi', 'litterarum', 'nostrarum', 'fidem', 'accendunt', 'ipsi', 'spei', 'nostrae', 'fidentiam', 'aedificant', '.']",ipsi litterarum nostrarum fidem accendunt ipsi spei nostrae fidentiam aedificant .,"['ipse', 'littera', 'noster', 'fides', 'accendo', 'ipse', 'spes', 'noster', 'fidentia', 'aedifico', '.']"
Tertullian,Patristic,Apologet,"['colitis', 'illos', 'quod', 'sciam', 'etiam', 'de', 'sanguine', 'christianorum', '.']",colitis illos quod sciam etiam de sanguine christianorum .,"['colo', 'ille', 'quod', 'scio', 'etiam', 'de', 'sanguis', 'christianus', '.']"
Tertullian,Patristic,Apologet,"['nollent', 'itaque', 'vos', 'tam', 'fructuosos', 'tam', 'officiosos', 'sibi', 'amittere', 'vel', 'ne', 'a', 'vobis', 'quandoque', 'christianis1', 'fugentur', 'si', 'illis', 'sub', 'christiano', 'volente', 'vobis', 'veritatem', 'probare', 'mentiri', 'liceret', '.']",nollent itaque vos tam fructuosos tam officiosos sibi amittere vel ne a vobis quandoque christianis1 fugentur si illis sub christiano volente vobis veritatem probare mentiri liceret .,"['nollo', 'itaque', 'vos', 'tam', 'fructuosus', 'tam', 'officiosus', 'se', 'amitto', 'vel', 'ne', 'ab', 'vobis', 'quandoque', 'christianis1', 'fugero', 'si', 'ille', 'sub', 'christianus', 'volente', 'vobis', 'veritatem', 'probo', 'mentior', 'licet', '.']"
Tertullian,Patristic,Apologet,"['omnis', 'ista', 'confessio', 'illorum', 'qua', 'se', 'deos', 'negant', 'esse', 'quaque', 'non', 'alium', 'deum', 'respondent', 'praeter', 'unum', 'cui', 'nos', 'mancipamur', 'satis', 'idonea', 'est', '.']",omnis ista confessio illorum qua se deos negant esse quaque non alium deum respondent praeter unum cui nos mancipamur satis idonea est .,"['omnis', 'iste', 'confessio', 'ille', 'qui', 'se', 'deus', 'nego', 'sum', 'quisque', 'non', 'alius', 'deus', 'respondeo', 'praeter', 'unus', 'qui', 'nos', 'mancipor', 'satis', 'idoneus', 'sum', '.']"
Tertullian,Patristic,Apologet,"['ad', 'depellendum', 'crimen', 'laesae', 'maxime', 'romanae', 'religionis', '.']",ad depellendum crimen laesae maxime romanae religionis .,"['ad', 'depello', 'crimen', 'laesa', 'magne', 'romanus', 'religio', '.']"
Tertullian,Patristic,Apologet,"['si', 'enim', 'non', 'sunt', 'dei', 'pro', 'certo', 'nec', 'religio', 'pro', 'certo', 'est', 'si', 'religio', 'non', 'est', 'quia', 'nec', 'dei', 'pro', 'certo', 'nec', 'nos', 'pro', 'certo', 'rei', 'sumus', 'laesae', 'religionis', '.']",si enim non sunt dei pro certo nec religio pro certo est si religio non est quia nec dei pro certo nec nos pro certo rei sumus laesae religionis .,"['si', 'enim', 'non', 'sum', 'deus', 'pro', 'certus', 'nec', 'religio', 'pro', 'certus', 'sum', 'si', 'religio', 'non', 'sum', 'quia', 'nec', 'deus', 'pro', 'certus', 'nec', 'nos', 'pro', 'certus', 'res', 'sum', 'laedo', 'religio', '.']"
Tertullian,Patristic,Apologet,"['at', 'e', 'contrario', 'in', 'vos', 'exprobratio', 'resultavit', 'qui', 'mendacium', 'colentes', 'veram', 'religionem', 'veri', 'dei', 'non', 'modo', 'neglegendo', 'quin', 'insuper', 'expugnando', 'in', 'verum', 'committitis', 'crimen', 'verae', 'inreligiositatis', '.']",at e contrario in vos exprobratio resultavit qui mendacium colentes veram religionem veri dei non modo neglegendo quin insuper expugnando in verum committitis crimen verae inreligiositatis .,"['at', 'ex', 'contrarius', 'in', 'vos', 'exprobratio', 'resulto', 'qui', 'mendacium', 'colo', 'veram', 'religio', 'veri', 'deus', 'non', 'modus', 'neglego', 'quin', 'insuper', 'expugno', 'in', 'verum', 'committo', 'crimen', 'verae', 'inreligiositas', '.']"
Tertullian,Patristic,Apologet,"['nunc', 'ut', 'constaret', 'illos', 'deos', 'esse', 'nonne', 'conceditis', 'de', 'aestimatione', 'communi', 'aliquem', 'esse', 'sublimiorem', 'et', 'potentiorem', 'velut', 'principem', 'mundi', 'perfectae', 'potentiae', 'et', 'maiestatis', '?']",nunc ut constaret illos deos esse nonne conceditis de aestimatione communi aliquem esse sublimiorem et potentiorem velut principem mundi perfectae potentiae et maiestatis ?,"['nunc', 'ut', 'consto', 'ille', 'deus', 'sum', 'nonne', 'concedo', 'de', 'aestimatio', 'communis', 'aliquis', 'sum', 'sublimis', 'et', 'possumo', 'velut', 'princeps', 'mundus', 'perfectus', 'potentia', 'et', 'maiestas', '?']"
Tertullian,Patristic,Apologet,"['nam', 'et', 'sic', 'plerique', 'disponunt', 'divinitatem', 'ut', 'imperium', 'summae', 'dominationis', 'esse', 'penes', 'unum', 'officia', 'eius', 'penes', 'multos', 'velint', 'ut', 'plato', 'iovem', 'magnum', 'in', 'caelo', 'comitatum', 'exercitu', 'describit', 'deorum', 'pariter', 'et', 'daemonum', '.']",nam et sic plerique disponunt divinitatem ut imperium summae dominationis esse penes unum officia eius penes multos velint ut plato iovem magnum in caelo comitatum exercitu describit deorum pariter et daemonum .,"['nam', 'et', 'sic', 'plerusque', 'dispono', 'divinitatem', 'ut', 'imperium', 'summus', 'dominatio', 'sum', 'penes', 'unus', 'officium', 'is', 'penes', 'multus', 'velint', 'ut', 'plato', 'iovem', 'magnus', 'in', 'caelum', 'comito', 'exercitus', 'describo', 'deus', 'pariter', 'et', 'daemon', '.']"
Tertullian,Patristic,Apologet,"['itaque', 'oportere', 'et', 'procurantes', 'et', 'praefectos', 'et', 'praesides', 'pariter', 'suspici', '.']",itaque oportere et procurantes et praefectos et praesides pariter suspici .,"['itaque', 'oportet', 'et', 'procuro', 'et', 'praefectum', 'et', 'praesis', 'pariter', 'suspicio', '.']"
Tertullian,Patristic,Apologet,"['et', 'tamen', 'quod', 'facinus', 'admittit', 'qui', 'magis', 'ad', 'caesarem', 'promerendum', 'et', 'operam', 'et', 'spem', 'suam', 'transfert', 'nec', 'appellationem', 'dei', 'ita', 'ut', 'imperatoris', 'in', 'aliquo', 'principe', 'confitetur', 'cum', 'capitale', 'esse', 'iudicetur', 'alium', 'praeter', 'caesarem', 'et', 'dicere', 'et', 'audire', '?']",et tamen quod facinus admittit qui magis ad caesarem promerendum et operam et spem suam transfert nec appellationem dei ita ut imperatoris in aliquo principe confitetur cum capitale esse iudicetur alium praeter caesarem et dicere et audire ?,"['et', 'tamen', 'quod', 'facinus', 'admitto', 'qui', 'magis', 'ad', 'caesar', 'promereo', 'et', 'opus', 'et', 'spes', 'suus', 'transfero', 'nec', 'appellatio', 'deus', 'ita', 'ut', 'imperator', 'in', 'aliqui', 'princeps', 'confiteor', 'cum', 'capitalis', 'sum', 'iudico', 'alius', 'praeter', 'caesar', 'et', 'dico', 'et', 'audio', '?']"
Tertullian,Patristic,Apologet,"['colat', 'alius', 'deum', 'alius', 'iovem', 'alius', 'ad', 'caelum', 'manus', 'supplices', 'tendat', 'alius', 'ad', 'aram', 'fidei', 'alius', 'si', 'hoc', 'putatis', 'nubes', 'numeret', 'orans', 'alius', 'lacunaria', 'alius', 'suam', 'animam', 'deo', 'suo', 'voveat', 'alius', 'hirci', 'videte', 'enim', 'ne', 'et', 'hoc', 'ad', 'inreligiositatis', 'elogium', 'concurrat', 'adimere', 'libertatem', 'religionis', 'et', 'interdicere', 'optionem', 'divinitatis', 'ut', 'non', 'liceat', 'mihi', 'colere', 'quem', 'velim', 'sed', 'cogar', 'colere', 'quem', 'nolim', '.']",colat alius deum alius iovem alius ad caelum manus supplices tendat alius ad aram fidei alius si hoc putatis nubes numeret orans alius lacunaria alius suam animam deo suo voveat alius hirci videte enim ne et hoc ad inreligiositatis elogium concurrat adimere libertatem religionis et interdicere optionem divinitatis ut non liceat mihi colere quem velim sed cogar colere quem nolim .,"['cono', 'alius', 'deus', 'alius', 'iovem', 'alius', 'ad', 'caelum', 'manus', 'supplex', 'tendo', 'alius', 'ad', 'ara', 'fides', 'alius', 'si', 'hic', 'puto', 'nubes', 'numo', 'oro', 'alius', 'lacunaris', 'alius', 'suus', 'anima', 'deus', 'suus', 'voveat', 'alius', 'hires', 'videte', 'enim', 'ne', 'et', 'hic', 'ad', 'inreligiositas', 'elogius', 'concurro', 'adimo', 'libertas', 'religio', 'et', 'interdico', 'optio', 'divinitatis', 'ut', 'non', 'licet', 'ego', 'colo', 'qui', 'velim', 'sed', 'cogo', 'colo', 'qui', 'nolo', '.']"
Tertullian,Patristic,Apologet,"['nemo', 'se', 'ab', 'invito', 'coli', 'volet', 'ne', 'homo', 'quidem', '.']",nemo se ab invito coli volet ne homo quidem .,"['nemo', 'se', 'ab', 'invito', 'colo', 'volet', 'ne', 'homo', 'quidem', '.']"
Tertullian,Patristic,Apologet,"['atque', 'adeo', 'et', 'aegyptiis', 'permissa', 'est', 'tam', 'vanae', 'superstitionis', 'potestas', 'avibus', 'et', 'bestiis', 'consecrandis', 'et', 'capite', 'damnandis', 'qui', 'aliquem', 'huiusmodi', 'deum', 'occiderit', '.']",atque adeo et aegyptiis permissa est tam vanae superstitionis potestas avibus et bestiis consecrandis et capite damnandis qui aliquem huiusmodi deum occiderit .,"['atque', 'adeo', 'et', 'aegyptia', 'permitto', 'sum', 'tam', 'vanae', 'superstitio', 'potestas', 'avibus', 'et', 'bestius', 'consecro', 'et', 'capus', 'damno', 'qui', 'aliqui', 'huiusmodi', 'deus', 'occido', '.']"
Tertullian,Patristic,Apologet,"['unicuique', 'etiam', 'provinciae', 'et', 'civitati', 'suus', 'deus', 'est', 'ut', 'syriae', 'astartes', 'ut', 'arabiae', 'dusares', 'ut', 'noricis', 'belenus', 'ut', 'africae', 'caelestis', 'ut', 'mauritaniae', 'reguli', 'sui', '.']",unicuique etiam provinciae et civitati suus deus est ut syriae astartes ut arabiae dusares ut noricis belenus ut africae caelestis ut mauritaniae reguli sui .,"['unusquisque', 'etiam', 'provinciae', 'et', 'civitati', 'suus', 'deus', 'sum', 'ut', 'syrius', 'astars', 'ut', 'arabia', 'dusar', 'ut', 'norix', 'belenus', 'ut', 'africa', 'caelestis', 'ut', 'mauritania', 'regulus', 'suus', '.']"
