Author,Period,Work,Tokenized Text,Text,Lemmatized Text
Juvenal,Silver,Satires,"['o', 'quantus', 'tunc', 'illis', 'mentibus', 'ardor', 'concubitus', 'quae', 'vox', 'saltante', 'libidine', 'quantus', 'ille', 'meri', 'veteris', 'per', 'crura', 'madentia', 'torrens', '!']",o quantus tunc illis mentibus ardor concubitus quae vox saltante libidine quantus ille meri veteris per crura madentia torrens !,"['o', 'quantus', 'tunc', 'ille', 'mens', 'ardor', 'concubitus', 'qui', 'vox', 'salto', 'libido', 'quantus', 'ille', 'meres', 'veteris', 'per', 'crura', 'madeo', 'torreo', '!']"
Juvenal,Silver,Satires,"['lenonum', 'ancillas', 'posita', 'saufeia', 'corona', 'provocat', 'ac', 'tollit', 'pendentis', 'praemia', 'coxae', 'ipsa', 'medullinae', 'fluctum', 'crisantis', 'adorat', 'palma', 'inter', 'dominas', 'virtus', 'natalibus', 'aequa', 'nil', 'ibi', 'per', 'ludum', 'simulabitur', 'omnia', 'fient', 'ad', 'verum', 'quibus', 'incendi', 'iam', 'frigidus', 'aevo', 'laomedontiades', 'et', 'nestoris', 'hirnea', 'possit', 'tunc', 'prurigo', 'morae', 'inpatiens', 'tum', 'femina', 'simplex', 'ac', 'pariter', 'toto', 'repetitus', 'clamor', 'ab', 'antro', 'iam', 'fas', 'est', 'admitte', 'viros', '.']",lenonum ancillas posita saufeia corona provocat ac tollit pendentis praemia coxae ipsa medullinae fluctum crisantis adorat palma inter dominas virtus natalibus aequa nil ibi per ludum simulabitur omnia fient ad verum quibus incendi iam frigidus aevo laomedontiades et nestoris hirnea possit tunc prurigo morae inpatiens tum femina simplex ac pariter toto repetitus clamor ab antro iam fas est admitte viros .,"['lenonum', 'ancilla', 'pono', 'saufeia', 'corona', 'provocat', 'atque', 'tollo', 'pendeo', 'praemium', 'coxa', 'ipse', 'medullinus', 'fluctus', 'criso', 'adoro', 'palma', 'inter', 'dominus', 'virtus', 'natalis', 'aequus', 'nihil', 'ibi', 'per', 'luder', 'simulo', 'omnis', 'facio', 'ad', 'ego', 'qui', 'incendo', 'iam', 'frigidus', 'aevo', 'laomedontia', 'et', 'nestora', 'hirneo', 'possum', 'tunc', 'prurigo', 'mora', 'inpatior', 'tum', 'femina', 'simplex', 'atque', 'pariter', 'totus', 'repiscor', 'clamor', 'ab', 'antrum', 'iam', 'fas', 'sum', 'admitto', 'viros', '.']"
Juvenal,Silver,Satires,"['si', 'dormit', 'adulter', 'illa', 'iubet', 'sumpto', 'iuvenem', 'properare', 'cucullo', 'si', 'nihil', 'est', 'servis', 'incurritur', 'abstuleris', 'spem', 'servorum', 'veniet', 'conductus', 'aquarius', 'hic', 'si', 'quaeritur', 'et', 'desunt', 'homines', 'mora', 'nulla', 'per', 'ipsam', 'quo', 'minus', 'imposito', 'clunem', 'summittat', 'asello', '.']",si dormit adulter illa iubet sumpto iuvenem properare cucullo si nihil est servis incurritur abstuleris spem servorum veniet conductus aquarius hic si quaeritur et desunt homines mora nulla per ipsam quo minus imposito clunem summittat asello .,"['si', 'dormio', 'adulter', 'ille', 'iubeo', 'sumo', 'iuvenem', 'propero', 'cucullus', 'si', 'nihil', 'sum', 'servis', 'incurro', 'absteleo', 'spes', 'servorum', 'veniet', 'conduco', 'aquarius', 'hic', 'si', 'quaero', 'et', 'desum', 'homo', 'mora', 'nullus', 'per', 'ipse', 'qui', 'minus', 'impono', 'cuunis', 'summitto', 'asellus', '.']"
Juvenal,Silver,Satires,"['atque', 'utinam', 'ritus', 'veteres', 'et', 'publica', 'saltem', 'his', 'intacta', 'malis', 'agerentur', 'sacra', '!']",atque utinam ritus veteres et publica saltem his intacta malis agerentur sacra !,"['atque', 'utinam', 'ritus', 'veteres', 'et', 'publicus', 'saltem', 'hic', 'intaheo', 'malus', 'ago', 'sacer', '!']"
Juvenal,Silver,Satires,"['sed', 'omnes', 'noverunt', 'mauri', 'atque', '.']",sed omnes noverunt mauri atque .,"['sed', 'omnis', 'nosco', 'mauer', 'atque', '.']"
Juvenal,Silver,Satires,"['indi', 'quae', 'psaltria', 'penem', 'maiorem', 'quam', 'sunt', 'duo', 'caesaris', 'anticatones', 'illuc', 'testiculi', 'sibi', 'conscius', 'unde', 'fugit', 'mus', 'intulerit', 'ubi', 'velari', 'pictura', 'iubetur', 'quaecumque', 'alterius', 'sexus', 'imitata', 'figuras', '.']",indi quae psaltria penem maiorem quam sunt duo caesaris anticatones illuc testiculi sibi conscius unde fugit mus intulerit ubi velari pictura iubetur quaecumque alterius sexus imitata figuras .,"['indus', 'qui', 'psaltria', 'pens', 'magnus', 'qui', 'sum', 'duo', 'caesaris', 'anticaton', 'illuc', 'testiculus', 'se', 'conscius', 'unde', 'fugio', 'mus', 'infero', 'ubi', 'velari', 'pictura', 'iubeo', 'quicumque', 'alter', 'sexus', 'imitor', 'figura', '.']"
Juvenal,Silver,Satires,"['et', 'quis', 'tune', 'hominum', 'contemptor', 'numinis', '?']",et quis tune hominum contemptor numinis ?,"['et', 'quis', 'tuneo', 'homo', 'contemptor', 'numen', '?']"
Juvenal,Silver,Satires,"['aut', 'quis', 'simpuvium', 'ridere', 'numae', 'nigrumque', 'catinum', 'et', 'vaticano', 'fragiles', 'de', 'monte', 'patellas', 'ausus', 'erat', '?']",aut quis simpuvium ridere numae nigrumque catinum et vaticano fragiles de monte patellas ausus erat ?,"['aut', 'quis', 'simpunis', 'rideo', 'numa', 'nigerque', 'catinus', 'et', 'vaticano', 'fragilis', 'de', 'mons', 'patella', 'audeo', 'sum', '?']"
Juvenal,Silver,Satires,"['sed', 'nunc', 'ad', 'quas', 'non', 'clodius', 'aras', '?']",sed nunc ad quas non clodius aras ?,"['sed', 'nunc', 'ad', 'qui', 'non', 'clodius', 'ara', '?']"
Juvenal,Silver,Satires,"['audio', 'quid', 'veteres', 'olim', 'moneatis', 'amici', 'pone', 'seram', 'cohibe', '.']",audio quid veteres olim moneatis amici pone seram cohibe .,"['audio', 'quis', 'veteres', 'olim', 'moneo', 'amicus', 'pono', 'seram', 'cogo', '.']"
Juvenal,Silver,Satires,"['sed', 'quis', 'custodiet', 'ipsos', 'custodes', '?']",sed quis custodiet ipsos custodes ?,"['sed', 'quis', 'custodio', 'ipse', 'custos', '?']"
Juvenal,Silver,Satires,"['cauta', 'est', 'et', 'ab', 'illis', 'incipit', 'uxor', '.']",cauta est et ab illis incipit uxor .,"['cauo', 'sum', 'et', 'ab', 'ille', 'incipio', 'uxor', '.']"
Juvenal,Silver,Satires,"['iamque', 'eadem', 'summis', 'pariter', 'minimisque', 'libido', 'nec', 'melior', 'silicem', 'pedibus', 'quae', 'conterit', 'atrum', 'quam', 'quae', 'longorum', 'vehitur', 'cervice', 'syrorum', '.']",iamque eadem summis pariter minimisque libido nec melior silicem pedibus quae conterit atrum quam quae longorum vehitur cervice syrorum .,"['iamque', 'idem', 'summus', 'pariter', 'paruus', 'libidus', 'nec', 'bonus', 'silix', 'pes', 'qui', 'contireo', 'atrum', 'quam', 'qui', 'longus', 'vehitur', 'cervice', 'syrus', '.']"
Juvenal,Silver,Satires,"['ut', 'spectet', 'ludos', 'conducit', 'ogulnia', 'vestem', 'conducit', 'comites', 'sellam', 'cervical', 'amicas', 'nutricem', 'et', 'flavam', 'cui', 'det', 'mandata', 'puellam', 'haec', 'tamen', 'argenti', 'superest', 'quodcumque', 'paterni', 'levibus', 'athletis', 'et', 'vasa', 'novissima', 'donat', 'multis', 'res', 'angusta', 'domi', 'sed', 'nulla', 'pudorem', 'paupertatis', 'habet', 'nec', 'se', 'metitur', 'ad', 'illum', 'quem', 'dedit', 'haec', 'posuitque', 'modum', 'tamen', 'utile', 'quid', 'sit', 'prospiciunt', 'aliquando', 'viri', 'frigusque', 'famemque', 'formica', 'tandem', 'quidam', 'expavere', 'magistra', 'prodiga', 'non', 'sentit', 'pereuntem', 'femina', 'censum', '.']",ut spectet ludos conducit ogulnia vestem conducit comites sellam cervical amicas nutricem et flavam cui det mandata puellam haec tamen argenti superest quodcumque paterni levibus athletis et vasa novissima donat multis res angusta domi sed nulla pudorem paupertatis habet nec se metitur ad illum quem dedit haec posuitque modum tamen utile quid sit prospiciunt aliquando viri frigusque famemque formica tandem quidam expavere magistra prodiga non sentit pereuntem femina censum .,"['ut', 'specto', 'ludes', 'conduco', 'ogulnia', 'vestem', 'conduco', 'comes', 'sella', 'cervical', 'amicus', 'nutrix', 'et', 'flavam', 'qui', 'do', 'mando', 'puella', 'hic', 'tamen', 'argens', 'supersum', 'quicumque', 'paternus', 'les', 'athles', 'et', 'vasa', 'novissima', 'dono', 'multus', 'res', 'angustus', 'domi', 'sed', 'nullus', 'pudor', 'paupertas', 'habeo', 'nec', 'se', 'metior', 'ad', 'ille', 'qui', 'do', 'hic', 'pono', 'modus', 'tamen', 'utilis', 'quis', 'sum', 'prospicio', 'aliquando', 'viri', 'frigusque', 'famem', 'formicus', 'tandem', 'quidam', 'expavere', 'magister', 'prodiga', 'non', 'sentio', 'pereo', 'femina', 'census', '.']"
Juvenal,Silver,Satires,"['ac', 'velut', 'exhausta', 'redivivus', 'pullulet', 'arca', 'nummus', 'et', 'e', 'pleno', 'tollatur', 'semper', 'acervo', 'non', 'umquam', 're', 'putant', 'quanti', 'sibi', 'gaudia', 'constent', '.']",ac velut exhausta redivivus pullulet arca nummus et e pleno tollatur semper acervo non umquam re putant quanti sibi gaudia constent .,"['atque', 'velut', 'exhauo', 'redes', 'pullelo', 'arca', 'nummus', 'et', 'ex', 'plenus', 'tollo', 'semper', 'acervo', 'non', 'umquam', 'res', 'puto', 'quantus', 'se', 'gaudium', 'consto', '.']"
Juvenal,Silver,Satires,"['in', 'quacumque', 'domo', 'vivit', 'luditque', 'professus', 'obscenum', 'tremula', 'promittit', 'et', 'omnia', 'dextra', 'invenies', 'omnis', 'turpes', 'similesque', 'cinaedis', '.']",in quacumque domo vivit luditque professus obscenum tremula promittit et omnia dextra invenies omnis turpes similesque cinaedis .,"['in', 'quicumque', 'domus', 'vivit', 'ludio', 'profiteor', 'obscenus', 'tremulus', 'promitto', 'et', 'omnis', 'dexter', 'invenies', 'omnis', 'turpis', 'similisque', 'cinas', '.']"
Juvenal,Silver,Satires,"['his', 'violare', 'cibos', 'sacraeque', 'adsistere', 'mensae', 'permittunt', 'et', 'vasa', 'iubent', 'frangenda', 'lavari', 'cum', 'colocyntha', 'bibit', 'vel', 'cum', 'barbata', 'chelidon', '.']",his violare cibos sacraeque adsistere mensae permittunt et vasa iubent frangenda lavari cum colocyntha bibit vel cum barbata chelidon .,"['hic', 'violare', 'cibus', 'sacraeque', 'adsisto', 'mensa', 'permitto', 'et', 'vasa', 'iubeo', 'frango', 'lavari', 'cum', 'colocyntha', 'bibo', 'vel', 'cum', 'barbatum', 'chelidon', '.']"
Juvenal,Silver,Satires,"['purior', 'ergo', 'tuis', 'laribus', 'meliorque', 'lanista', 'in', 'cuius', 'numero', 'longe', 'migrare', 'iubetur', 'psellus', 'ab', 'eupholio', 'quid', 'quod', 'nec', 'retia', 'turpi', 'iunguntur', 'tunicae', 'nec', 'cella', 'ponit', 'eadem', 'munimenta', 'umeri', 'pulsatamque', 'arma', 'tridentem', 'qui', 'nudus', 'pugnare', 'solet', '?']",purior ergo tuis laribus meliorque lanista in cuius numero longe migrare iubetur psellus ab eupholio quid quod nec retia turpi iunguntur tunicae nec cella ponit eadem munimenta umeri pulsatamque arma tridentem qui nudus pugnare solet ?,"['purus', 'ergo', 'tuus', 'lar', 'monus', 'lanista', 'in', 'qui', 'numerus', 'longe', 'migro', 'iubeo', 'psellus', 'ab', 'eupholium', 'quis', 'quod', 'nec', 'retia', 'turpis', 'iungo', 'tunicus', 'nec', 'cella', 'pono', 'idem', 'munimentum', 'umerum', 'pulso', 'arma', 'trideo', 'qui', 'nudus', 'pugno', 'soleo', '?']"
Juvenal,Silver,Satires,"['pars', 'ultima', 'ludi', 'accipit', 'has', 'animas', 'aliusque', 'in', 'carcere', 'nervos', 'sed', 'tibi', 'communem', 'calicem', 'facit', 'uxor', 'et', 'illis', 'cum', 'quibus', 'albanum', 'surrentinumque', 'recuset', 'flava', 'ruinosi', 'lupa', 'degustare', 'sepulchri', 'horum', 'consiliis', 'nubunt', 'subitaeque', 'recedunt', 'his', 'languentem', 'animum', 'servant', 'et', 'seria', 'vitae', 'his', 'clunem', 'atque', 'latus', 'discunt', 'vibrare', 'magistris', 'quicquid', 'praeterea', 'scit', 'qui', 'docet', 'haud', 'tamen', 'illi', 'semper', 'habenda', 'fides', 'oculos', 'fuligine', 'pascit', 'distinctus', 'croceis', 'et', 'reticulatus', 'adulter', 'suspectus', 'tibi', 'sit', 'quanto', 'vox', 'mollior', 'et', 'quo', 'saepius', 'in', 'teneris', 'haerebit', 'dextera', 'lumbis', 'hic', 'erit', 'in', 'lecto', 'fortissimus', 'exuit', 'illic', 'personam', 'docili', 'thais', 'saltata', 'triphallo', '.']",pars ultima ludi accipit has animas aliusque in carcere nervos sed tibi communem calicem facit uxor et illis cum quibus albanum surrentinumque recuset flava ruinosi lupa degustare sepulchri horum consiliis nubunt subitaeque recedunt his languentem animum servant et seria vitae his clunem atque latus discunt vibrare magistris quicquid praeterea scit qui docet haud tamen illi semper habenda fides oculos fuligine pascit distinctus croceis et reticulatus adulter suspectus tibi sit quanto vox mollior et quo saepius in teneris haerebit dextera lumbis hic erit in lecto fortissimus exuit illic personam docili thais saltata triphallo .,"['pars', 'ultimus', 'ludus', 'accipio', 'hic', 'anima', 'aliqqueque', 'in', 'carcus', 'nervos', 'sed', 'tu', 'communis', 'calix', 'facio', 'uxor', 'et', 'ille', 'cum', 'qui', 'albanus', 'surrentinusque', 'recuso', 'flava', 'ruinosi', 'lupa', 'degusto', 'sepulchrus', 'hic', 'consilium', 'nubo', 'subitto', 'recedo', 'hic', 'langueo', 'animus', 'servant', 'et', 'seria', 'vitae', 'hic', 'cuunis', 'atque', 'latus', 'disco', 'vibrare', 'magister', 'quisquis', 'praeterea', 'scio', 'qui', 'doceo', 'haud', 'tamen', 'ille', 'semper', 'habeo', 'fides', 'oculus', 'fuligen', 'pasco', 'distinguo', 'croceus', 'et', 'reticulo', 'adulter', 'suspiscor', 'tu', 'sum', 'quanto', 'vox', 'bollis', 'et', 'qui', 'saepius', 'in', 'tenerus', 'haereo', 'dexter', 'lumba', 'hic', 'sum', 'in', 'lectus', 'fortisser', 'exuo', 'illic', 'persona', 'docilis', 'thanus', 'salto', 'triphallum', '.']"
Juvenal,Silver,Satires,"['quem', 'rides', '?']",quem rides ?,"['qui', 'rideo', '?']"
Juvenal,Silver,Satires,"['aliis', 'hunc', 'mimum', '!']",aliis hunc mimum !,"['alius', 'hic', 'mimus', '!']"
Juvenal,Silver,Satires,"['sponsio', 'fiat', 'purum', 'te', 'contendo', 'virum', 'contendo', 'fateris', '?']",sponsio fiat purum te contendo virum contendo fateris ?,"['sponsio', 'facio', 'purus', 'tu', 'contindo', 'virum', 'contindo', 'fateor', '?']"
Juvenal,Silver,Satires,"['an', 'vocat', 'ancillas', 'tortoris', 'pergula', '?']",an vocat ancillas tortoris pergula ?,"['an', 'vocat', 'ancilla', 'tortor', 'pergula', '?']"
Juvenal,Silver,Satires,"['novi', 'consilia', 'et', 'veteres', 'quaecumque', 'monetis', 'amici', 'pone', 'seram', 'cohibe', '.']",novi consilia et veteres quaecumque monetis amici pone seram cohibe .,"['nos', 'consilium', 'et', 'veteres', 'quicumque', 'mones', 'amicus', 'pono', 'seram', 'cogo', '.']"
Juvenal,Silver,Satires,"['sed', 'quis', 'custodiat', 'ipsos', 'custodes', 'qui', 'nunc', 'lascivae', 'furta', 'puellae', 'hac', 'mercede', 'silent', '?']",sed quis custodiat ipsos custodes qui nunc lascivae furta puellae hac mercede silent ?,"['sed', 'quis', 'custodio', 'ipse', 'custos', 'qui', 'nunc', 'lascivae', 'furtum', 'puella', 'hic', 'merces', 'silo', '?']"
Juvenal,Silver,Satires,"['crimen', 'commune', 'tacetur', 'prospicit', 'hoc', 'prudens', 'et', 'ab', 'illis', 'incipit', 'uxor', '....', 'sunt', 'quas', 'eunuchi', 'inbelles', 'ac', 'mollia', 'semper', 'oscula', 'delectent', 'et', 'desperatio', 'barbae', 'et', 'quod', 'abortivo', 'non', 'est', 'opus', '.']",crimen commune tacetur prospicit hoc prudens et ab illis incipit uxor .... sunt quas eunuchi inbelles ac mollia semper oscula delectent et desperatio barbae et quod abortivo non est opus .,"['crimen', 'communis', 'taceo', 'prospicio', 'hic', 'prudens', 'et', 'ab', 'ille', 'incipio', 'uxor', '.', '.', '.', '.', 'sum', 'qui', 'eunuxhus', 'inbellis', 'atque', 'mollis', 'semper', 'oscula', 'delecto', 'et', 'desperatio', 'barba', 'et', 'qui', 'abortivo', 'non', 'sum', 'opus', '.']"
Juvenal,Silver,Satires,"['illa', 'voluptas', 'summa', 'tamen', 'quod', 'iam', 'calida', 'matura', 'iuventa', 'inguina', 'traduntur', 'medicis', 'iam', 'pectine', 'nigro', 'ergo', 'expectatos', 'ac', 'iussos', 'crescere', 'primum', 'testiculos', 'postquam', 'coeperunt', 'esse', 'bilibres', 'tonsoris', 'damno', 'tantum', 'rapit', 'heliodorus', '.']",illa voluptas summa tamen quod iam calida matura iuventa inguina traduntur medicis iam pectine nigro ergo expectatos ac iussos crescere primum testiculos postquam coeperunt esse bilibres tonsoris damno tantum rapit heliodorus .,"['ille', 'voluptas', 'summus', 'tamen', 'quod', 'iam', 'calidus', 'maturus', 'iuventa', 'inguis', 'trado', 'medicus', 'iam', 'pectines', 'niger', 'ergo', 'exspecto', 'atque', 'iussus', 'cresco', 'primus', 'testiculus', 'postquam', 'coepi', 'sum', 'biler', 'tonsora', 'damnum', 'tantum', 'rapio', 'heliodorus', '.']"
Juvenal,Silver,Satires,"['mangonum', 'pueros', 'vera', 'ac', 'miserabilis', 'urit', 'debilitas', 'follisque', 'pudet', 'cicerisque', 'relicti', '.']",mangonum pueros vera ac miserabilis urit debilitas follisque pudet cicerisque relicti .,"['mangonum', 'puer', 'vera', 'atque', 'miserabilis', 'ureo', 'debilitas', 'follisque', 'pudo', 'cicer', 'relinquo', '.']"
Juvenal,Silver,Satires,"['conspicuus', 'longe', 'cunctisque', 'notabilis', 'intrat', 'balnea', 'nec', 'dubie', 'custodem', 'vitis', 'et', 'horti', 'provocat', 'a', 'domina', 'factus', 'spado', 'dormiat', 'ille', 'cum', 'domina', 'sed', 'tu', 'iam', 'durum', 'postume', 'iamque', 'tondendum', 'eunucho', 'bromium', 'committere', 'noli', '.']",conspicuus longe cunctisque notabilis intrat balnea nec dubie custodem vitis et horti provocat a domina factus spado dormiat ille cum domina sed tu iam durum postume iamque tondendum eunucho bromium committere noli .,"['conspicuus', 'longe', 'cunctusque', 'notabilis', 'intro', 'balnea', 'nec', 'dubie', 'custodes', 'vitis', 'et', 'hors', 'provocat', 'ab', 'dominus', 'facio', 'spadus', 'dormio', 'ille', 'cum', 'dominus', 'sed', 'tu', 'iam', 'duo', 'pono', 'iamque', 'tondo', 'eunuchus', 'bromium', 'committo', 'nolo', '.']"
Juvenal,Silver,Satires,"['si', 'gaudet', 'cantu', 'nullius', 'fibula', 'durat', 'vocem', 'vendentis', 'praetoribus', 'organa', 'semper', 'in', 'manibus', 'densi', 'radiant', 'testudine', 'tota', 'sardonyches', 'crispo', 'numerantur', 'pectine', 'chordae', 'quo', 'tener', 'hedymeles', 'operas', 'dedit', 'hunc', 'tenet', 'hoc', 'se', 'solatur', 'gratoque', 'indulget', 'basia', 'plectro', '.']",si gaudet cantu nullius fibula durat vocem vendentis praetoribus organa semper in manibus densi radiant testudine tota sardonyches crispo numerantur pectine chordae quo tener hedymeles operas dedit hunc tenet hoc se solatur gratoque indulget basia plectro .,"['si', 'gaudeo', 'canor', 'nullus', 'fibula', 'duro', 'vocem', 'vendentis', 'praetor', 'organum', 'semper', 'in', 'manus', 'dens', 'radio', 'testudo', 'totus', 'sardonyches', 'crispus', 'numero', 'pectines', 'chorda', 'qui', 'tener', 'hedymels', 'opus', 'do', 'hic', 'teneo', 'hic', 'se', 'solo', 'grato', 'indulgeo', 'basia', 'plectrum', '.']"
Juvenal,Silver,Satires,"['quaedam', 'de', 'numero', 'lamiarum', 'ac', 'nominis', 'appi', 'et', 'farre', 'et', 'vino', 'ianum', 'vestamque', 'rogabat', 'an', 'capitolinam', 'deberet', 'pollio', 'quercum', 'sperare', 'et', 'fidibus', 'promittere', 'quid', 'faceret', 'plus', 'aegrotante', 'viro', 'medicis', 'quid', 'tristibus', 'erga', 'filiolum', '?']",quaedam de numero lamiarum ac nominis appi et farre et vino ianum vestamque rogabat an capitolinam deberet pollio quercum sperare et fidibus promittere quid faceret plus aegrotante viro medicis quid tristibus erga filiolum ?,"['quidam', 'de', 'numerus', 'lamia', 'atque', 'nomen', 'appus', 'et', 'farer', 'et', 'vino', 'ianum', 'vestamque', 'rogo', 'an', 'capitolinus', 'debeo', 'pollium', 'quercum', 'spero', 'et', 'fidus', 'promitto', 'quis', 'facio', 'plus', 'aegroto', 'viro', 'medicus', 'quis', 'tristus', 'erga', 'filiolus', '?']"
Juvenal,Silver,Satires,"['stetit', 'ante', 'aram', 'nec', 'turpe', 'putavit', 'pro', 'cithara', 'velare', 'caput', 'dictataque', 'verba', 'pertulit', 'ut', 'mos', 'est', 'et', 'aperta', 'palluit', 'agna', '.']",stetit ante aram nec turpe putavit pro cithara velare caput dictataque verba pertulit ut mos est et aperta palluit agna .,"['sisto', 'ante', 'ara', 'nec', 'turpis', 'puto', 'pro', 'cithara', 'velare', 'caput', 'dicto', 'verba', 'perfero', 'ut', 'mos', 'sum', 'et', 'aperio', 'pallo', 'agna', '.']"
Juvenal,Silver,Satires,"['dic', 'mihi', 'nunc', 'quaeso', 'die', 'antiquissime', 'divom', 'respondes', 'his', 'iane', 'pater', '?']",dic mihi nunc quaeso die antiquissime divom respondes his iane pater ?,"['dico', 'ego', 'nunc', 'quaero', 'dies', 'antique', 'divom', 'respondeo', 'hic', 'ianeo', 'pater', '?']"
Juvenal,Silver,Satires,"['magna', 'otia', 'caeli', 'non', 'est', 'quod', 'video', 'non', 'est', 'quod', 'agatur', 'aput', 'vos', '.']",magna otia caeli non est quod video non est quod agatur aput vos .,"['magnus', 'otium', 'caelum', 'non', 'sum', 'qui', 'video', 'non', 'sum', 'quod', 'ago', 'aput', 'vos', '.']"
Juvenal,Silver,Satires,"['haec', 'de', 'comoedis', 'te', 'consulit', 'illa', 'tragoedum', 'commendare', 'volet', 'varicosus', 'fiet', 'haruspex', '.']",haec de comoedis te consulit illa tragoedum commendare volet varicosus fiet haruspex .,"['hic', 'de', 'comoedes', 'tu', 'consulo', 'ille', 'tragoedus', 'commendo', 'volet', 'varicosus', 'facio', 'haruspex', '.']"
Juvenal,Silver,Satires,"['sed', 'cantet', 'potius', 'quam', 'totam', 'pervolet', 'urbem', 'audax', 'et', 'coetus', 'possit', 'quae', 'ferre', 'virorum', 'cumque', 'paludatis', 'ducibus', 'praesente', 'marito', 'ipsa', 'loqui', 'recta', 'facie', 'siccisque', 'mamillis', '.']",sed cantet potius quam totam pervolet urbem audax et coetus possit quae ferre virorum cumque paludatis ducibus praesente marito ipsa loqui recta facie siccisque mamillis .,"['sed', 'canto', 'potius', 'quam', 'totus', 'pervolet', 'urbis', 'audax', 'et', 'coetus', 'possum', 'qui', 'fero', 'virorum', 'cumque', 'paludo', 'dux', 'praesum', 'mareo', 'ipse', 'loquor', 'rectus', 'facies', 'siccus', 'mamilla', '.']"
Juvenal,Silver,Satires,"['haec', 'eadem', 'novit', 'quid', 'toto', 'fiat', 'in', 'orbe', 'quid', 'seres', 'quid', 'thraces', 'agant', 'secreta', 'novercae', 'et', 'pueri', 'quis', 'amet', 'quis', 'diripiatur', 'adulter', 'dicet', 'quis', 'viduam', 'praegnatem', 'fecerit', 'et', 'quo', 'mense', 'quibus', 'verbis', 'concumbat', 'quaeque', 'modis', 'quot', '.']",haec eadem novit quid toto fiat in orbe quid seres quid thraces agant secreta novercae et pueri quis amet quis diripiatur adulter dicet quis viduam praegnatem fecerit et quo mense quibus verbis concumbat quaeque modis quot .,"['hic', 'idem', 'nosco', 'quis', 'totus', 'facio', 'in', 'orbe', 'quis', 'sum', 'quis', 'thrax', 'ago', 'secretum', 'novercae', 'et', 'puer', 'quis', 'amo', 'quis', 'diripio', 'adulter', 'dico', 'quis', 'viduam', 'praegnatus', 'facio', 'et', 'qui', 'mensis', 'qui', 'verbis', 'concumbo', 'quisque', 'modus', 'quot', '.']"
Juvenal,Silver,Satires,"['instantem', 'regi', 'armenio', 'partimque', 'cometen', 'prima', 'videt', 'famam', 'rumoresque', 'illa', 'recentis', 'excipit', 'ad', 'portas', 'quosdam', 'facit', 'isse', 'niphaten', 'in', 'populos', 'magnoque', 'illic', 'cuncta', 'arva', 'teneri', 'diluvio', 'nutare', 'urbes', 'subsidere', 'terras', 'quocumque', 'in', 'trivio', 'cuicumque', 'est', 'obvia', 'narrat', '.']",instantem regi armenio partimque cometen prima videt famam rumoresque illa recentis excipit ad portas quosdam facit isse niphaten in populos magnoque illic cuncta arva teneri diluvio nutare urbes subsidere terras quocumque in trivio cuicumque est obvia narrat .,"['insto', 'rex', 'armenium', 'partisque', 'cometen', 'primus', 'videt', 'fama', 'rumoresque', 'ille', 'recens', 'excipio', 'ad', 'porta', 'quidam', 'facio', 'esse', 'niphate', 'in', 'populus', 'magnus', 'illic', 'cunctus', 'arva', 'teneo', 'diluvio', 'nutor', 'urbes', 'subsido', 'terra', 'quicumque', 'in', 'trivio', 'quicumque', 'sum', 'obvia', 'narro', '.']"
Juvenal,Silver,Satires,"['nec', 'tamen', 'id', 'vitium', 'magis', 'intolerabile', 'quam', 'quae', 'vicinos', 'humiles', 'rapere', 'et', 'concidere', 'loris', 'exorata', 'solet', 'nam', 'si', 'latratibus', 'alti', 'rumpuntur', 'somni', 'fustes', 'huc', 'ocius', 'inquit', 'adferte', 'atque', 'illis', 'dominum', 'iubet', 'ante', 'feriri', 'deinde', 'canem', 'gravis', 'occursu', 'taeterrima', 'vultu', '.']",nec tamen id vitium magis intolerabile quam quae vicinos humiles rapere et concidere loris exorata solet nam si latratibus alti rumpuntur somni fustes huc ocius inquit adferte atque illis dominum iubet ante feriri deinde canem gravis occursu taeterrima vultu .,"['nec', 'tamen', 'is', 'vitium', 'magis', 'intolerabilis', 'quam', 'qui', 'vicinos', 'humilis', 'rapio', 'et', 'concido', 'lor', 'exoro', 'soleo', 'nam', 'si', 'latro', 'altus', 'rumpo', 'somnus', 'fustes', 'hic', 'ocius', 'inquam', 'adfero', 'atque', 'ille', 'dominus', 'iubeo', 'ante', 'fero', 'deinde', 'canis', 'gravis', 'occursus', 'taeter', 'vultu', '.']"
